date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:52:32	11203/11203	---M--	200	added ('OK')	image/jpeg	etag:%222bc3-60743106a442a%22	https://themesbrand.com/velzon/html/modern/assets/images/users/avatar-9.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/users/avatar-9.jpg	(from https://themesbrand.com/velzon/html/modern/apps-tasks-kanban.html)
10:52:32	13953/13953	---M-Z	200	added ('OK')	application/javascript	etag:%223681-60743106daf2c-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/dragula/dragula.min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/dragula/dragula.min.js	(from https://themesbrand.com/velzon/html/modern/apps-tasks-kanban.html)
10:52:32	9954/9954	---M-Z	200	added ('OK')	application/javascript	etag:%2226e2-60743106daf2c-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/dom-autoscroller/dom-autoscroller.min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/dom-autoscroller/dom-autoscroller.min.js	(from https://themesbrand.com/velzon/html/modern/apps-tasks-kanban.html)
10:52:33	4310/4310	---M-Z	200	added ('OK')	application/javascript	etag:%2210d6-60743106a924b-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/tasks-kanban.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/tasks-kanban.init.js	(from https://themesbrand.com/velzon/html/modern/apps-tasks-kanban.html)
10:52:40	62727/62727	---M--	200	added ('OK')	image/png	etag:%22f507-6074310689e4a%22	https://themesbrand.com/velzon/html/modern/assets/images/faq-img.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/faq-img.png	(from https://themesbrand.com/velzon/html/modern/pages-faqs.html)
10:52:43	43009/43009	---M-Z	200	added ('OK')	application/javascript	etag:%22a801-607431071c60d-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/particles.js/particles.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/particles.js/particles.js	(from https://themesbrand.com/velzon/html/modern/auth-lockscreen-basic.html)
10:52:53	1067/1067	---M-Z	200	added ('OK')	application/javascript	etag:%2242b-60743106a82aa-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/particles.app.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/particles.app.js	(from https://themesbrand.com/velzon/html/modern/auth-lockscreen-basic.html)
10:52:55	166738/166738	---M--	200	added ('OK')	image/png	etag:%2228b52-60743106a442a%22	https://themesbrand.com/velzon/html/modern/assets/images/user-illustarator-2.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/user-illustarator-2.png	(from https://themesbrand.com/velzon/html/modern/dashboard-analytics.html)
10:52:55	4060/4060	---M--	200	added ('OK')	image/png	etag:%22fdc-6074310693a8a%22	https://themesbrand.com/velzon/html/modern/assets/images/illustrator-1.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/illustrator-1.png	(from https://themesbrand.com/velzon/html/modern/dashboard-analytics.html)
10:52:56	5199/5199	---M-Z	200	added ('OK')	application/javascript	etag:%22144f-60743106a636a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-analytics.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-analytics.init.js	(from https://themesbrand.com/velzon/html/modern/dashboard-analytics.html)
10:52:56	2825/2825	---M-Z	200	added ('OK')	application/javascript	etag:%22b09-60743106a636a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-crm.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-crm.init.js	(from https://themesbrand.com/velzon/html/modern/dashboard-crm.html)
10:52:57	953/953	---M--	200	added ('OK')	image/svg+xml	etag:%223b9-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btc.svg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/btc.svg	(from https://themesbrand.com/velzon/html/modern/dashboard-crypto.html)
10:52:57	525/525	---M--	200	added ('OK')	image/svg+xml	etag:%2220d-607431069f60a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/eth.svg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/eth.svg	(from https://themesbrand.com/velzon/html/modern/dashboard-crypto.html)
10:52:57	331/331	---M--	200	added ('OK')	image/svg+xml	etag:%2214b-60743106a05aa%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/ltc.svg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/ltc.svg	(from https://themesbrand.com/velzon/html/modern/dashboard-crypto.html)
10:52:58	604/604	---M--	200	added ('OK')	image/svg+xml	etag:%2225c-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dash.svg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/dash.svg	(from https://themesbrand.com/velzon/html/modern/dashboard-crypto.html)
10:52:58	736/736	---M--	200	added ('OK')	image/svg+xml	etag:%222e0-607431069f60a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/etc.svg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/etc.svg	(from https://themesbrand.com/velzon/html/modern/dashboard-crypto.html)
10:52:59	505/505	---M--	200	added ('OK')	image/svg+xml	etag:%221f9-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bnb.svg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/bnb.svg	(from https://themesbrand.com/velzon/html/modern/dashboard-crypto.html)
10:52:59	648/648	---M--	200	added ('OK')	image/svg+xml	etag:%22288-60743106a24ea%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/usdt.svg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/usdt.svg	(from https://themesbrand.com/velzon/html/modern/dashboard-crypto.html)
10:52:59	425/425	---M--	200	added ('OK')	image/svg+xml	etag:%221a9-60743106a05aa%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/neo.svg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/neo.svg	(from https://themesbrand.com/velzon/html/modern/dashboard-crypto.html)
10:53:00	738/738	---M--	200	added ('OK')	image/svg+xml	etag:%222e2-607431069e66a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/doge.svg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/doge.svg	(from https://themesbrand.com/velzon/html/modern/dashboard-crypto.html)
10:53:00	718/718	---M--	200	added ('OK')	image/svg+xml	etag:%222ce-607431069d6ca%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/aave.svg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/aave.svg	(from https://themesbrand.com/velzon/html/modern/dashboard-crypto.html)
10:53:01	9587/9587	---M-Z	200	added ('OK')	application/javascript	etag:%222573-60743106a636a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-crypto.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-crypto.init.js	(from https://themesbrand.com/velzon/html/modern/dashboard-crypto.html)
10:53:03	3181/3181	---M-Z	200	added ('OK')	application/javascript	etag:%22c6d-60743106a636a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-projects.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-projects.init.js	(from https://themesbrand.com/velzon/html/modern/dashboard-projects.html)
10:53:04	6888/6888	---M--	200	added ('OK')	image/png	etag:%221ae8-6074310688eaa%22	https://themesbrand.com/velzon/html/modern/assets/images/bg-d.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/bg-d.png	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:53:07	85315/85315	---M--	200	added ('OK')	image/jpeg	etag:%2214d43-607431069696a%22	https://themesbrand.com/velzon/html/modern/assets/images/nft/img-01.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/nft/img-01.jpg	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:53:08	43345/43345	---M--	200	added ('OK')	image/jpeg	etag:%22a951-607431069790a%22	https://themesbrand.com/velzon/html/modern/assets/images/nft/img-04.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/nft/img-04.jpg	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:53:09	323671/323671	---M--	200	added ('OK')	image/gif	etag:%224f057-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-2.gif	C:/My%20Web%20Sites/temp/img.themesbrand.com/velzon/images/img-2.gif	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:53:09	84859/84859	---M--	200	added ('OK')	image/jpeg	etag:%2214b7b-607431069790a%22	https://themesbrand.com/velzon/html/modern/assets/images/nft/img-06.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/nft/img-06.jpg	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:53:10	187633/187633	---M--	200	added ('OK')	image/jpeg	etag:%222dcf1-607431069790a%22	https://themesbrand.com/velzon/html/modern/assets/images/nft/img-03.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/nft/img-03.jpg	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:53:12	66792/66792	---M--	200	added ('OK')	image/jpeg	etag:%22104e8-607431069790a%22	https://themesbrand.com/velzon/html/modern/assets/images/nft/img-05.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/nft/img-05.jpg	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:53:24	296752/296752	---M--	200	added ('OK')	image/gif	etag:%2248730-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-3.gif	C:/My%20Web%20Sites/temp/img.themesbrand.com/velzon/images/img-3.gif	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:53:41	1106712/1106712	---M--	200	added ('OK')	image/gif	etag:%2210e318-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-1.gif	C:/My%20Web%20Sites/temp/img.themesbrand.com/velzon/images/img-1.gif	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:54:27	90559/90559	---M--	200	added ('OK')	image/jpeg	etag:%22161bf-607431069696a%22	https://themesbrand.com/velzon/html/modern/assets/images/nft/img-02.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/nft/img-02.jpg	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:54:28	907/907	---M-Z	200	added ('OK')	application/javascript	etag:%2238b-60743106a53ca-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/coming-soon.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/coming-soon.init.js	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:54:29	7747/7747	---M-Z	200	added ('OK')	application/javascript	etag:%221e43-60743106a636a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-nft.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-nft.init.js	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:54:30	1341908/1341908	---M--	200	added ('OK')	image/gif	etag:%221479d4-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-4.gif	C:/My%20Web%20Sites/temp/img.themesbrand.com/velzon/images/img-4.gif	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:54:30	6714/6714	---M--	200	added ('OK')	image/png	etag:%221a3a-6074310688eaa%22	https://themesbrand.com/velzon/html/modern/assets/images/companies/img-4.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/companies/img-4.png	(from https://themesbrand.com/velzon/html/modern/dashboard-job.html)
10:54:31	7975/7975	---M-Z	200	added ('OK')	application/javascript	etag:%221f27-60743106a636a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-job.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-job.init.js	(from https://themesbrand.com/velzon/html/modern/dashboard-job.html)
10:54:32	140813/140813	---M--	200	added ('OK')	image/jpeg	etag:%222260d-6258aaeace8e8%22	https://themesbrand.com/velzon/html/modern/assets/images/blog/img-2.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/blog/img-2.jpg	(from https://themesbrand.com/velzon/html/modern/dashboard-blog.html)
10:54:33	158131/158131	---M--	200	added ('OK')	image/jpeg	etag:%22269b3-6258aaeace8e8%22	https://themesbrand.com/velzon/html/modern/assets/images/blog/img-3.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/blog/img-3.jpg	(from https://themesbrand.com/velzon/html/modern/dashboard-blog.html)
10:54:34	128990/128990	---M--	200	added ('OK')	image/jpeg	etag:%221f7de-6258aaeace8e8%22	https://themesbrand.com/velzon/html/modern/assets/images/blog/img-4.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/blog/img-4.jpg	(from https://themesbrand.com/velzon/html/modern/dashboard-blog.html)
10:54:35	152324/152324	---M--	200	added ('OK')	image/jpeg	etag:%2225304-6258aaeacf888%22	https://themesbrand.com/velzon/html/modern/assets/images/blog/img-5.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/blog/img-5.jpg	(from https://themesbrand.com/velzon/html/modern/dashboard-blog.html)
10:54:35	135523/135523	---M--	200	added ('OK')	image/jpeg	etag:%2221163-6258aaeacf888%22	https://themesbrand.com/velzon/html/modern/assets/images/blog/img-6.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/blog/img-6.jpg	(from https://themesbrand.com/velzon/html/modern/dashboard-blog.html)
10:54:35	2145210/2145210	---M--	200	added ('OK')	image/gif	etag:%2220bbba-5e8c860a3bd00%22	https://img.themesbrand.com/velzon/images/img-5.gif	C:/My%20Web%20Sites/temp/img.themesbrand.com/velzon/images/img-5.gif	(from https://themesbrand.com/velzon/html/modern/dashboard-nft.html)
10:54:36	1893/1893	---M-Z	200	added ('OK')	application/javascript	etag:%22765-6258aaead0828-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-blog.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/dashboard-blog.init.js	(from https://themesbrand.com/velzon/html/modern/dashboard-blog.html)
10:54:37	282117/282117	---MCZ	200	added ('OK')	application/javascript	etag:%2244e05-6258aaeb1cb03-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/fullcalendar/index.global.min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/fullcalendar/index.global.min.js	(from https://themesbrand.com/velzon/html/modern/apps-calendar.html)
10:54:37	17304/17304	---M-Z	200	added ('OK')	application/javascript	etag:%224398-60743106a53ca-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/calendar.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/calendar.init.js	(from https://themesbrand.com/velzon/html/modern/apps-calendar.html)
10:54:40	17302/17302	---M-Z	200	added ('OK')	application/javascript	etag:%224396-609b6e5255ce1-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/calendar-month-grid.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/calendar-month-grid.init.js	(from https://themesbrand.com/velzon/html/modern/apps-calendar-month-grid.html)
10:54:41	13953/13953	---M-Z	200	added ('OK')	application/javascript	etag:%223681-60743106a730a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/mailbox.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/mailbox.init.js	(from https://themesbrand.com/velzon/html/modern/apps-mailbox.html)
10:54:41	4772/4772	---M-Z	200	added ('OK')	text/css	etag:%2212a4-60743106dbecc-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/dropzone/dropzone.css	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/dropzone/dropzone.css	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-add-product.html)
10:54:42	46446/46446	---M-Z	200	added ('OK')	application/javascript	etag:%22b56e-60743106daf2c-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/dropzone/dropzone-min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/dropzone/dropzone-min.js	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-add-product.html)
10:54:43	1133042/1133042	---MCZ	200	added ('OK')	application/javascript	etag:%221149f2-60743106ac12b-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/@ckeditor/ckeditor5-build-classic/build/ckeditor.js	(from https://themesbrand.com/velzon/html/modern/apps-mailbox.html)
10:54:47	3196/3196	---M-Z	200	added ('OK')	application/javascript	etag:%22c7c-60743106a636a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/ecommerce-product-create.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/ecommerce-product-create.init.js	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-add-product.html)
10:54:47	23816/23816	---M-Z	200	added ('OK')	text/css	etag:%225d08-6258aaeb21924-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/sweetalert2/sweetalert2.min.css	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/sweetalert2/sweetalert2.min.css	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-orders.html)
10:54:49	19487/19487	---M-Z	200	added ('OK')	application/javascript	etag:%224c1f-60743107129cd-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/list.js/list.min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/list.js/list.min.js	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-orders.html)
10:54:49	5465/5465	---M-Z	200	added ('OK')	application/javascript	etag:%221559-60743107129cd-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/list.pagination.js/list.pagination.min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/list.pagination.js/list.pagination.min.js	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-orders.html)
10:54:49	13163/13163	---M-Z	200	added ('OK')	application/javascript	etag:%22336b-60743106a636a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/ecommerce-order.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/ecommerce-order.init.js	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-orders.html)
10:54:50	46646/46646	---M-Z	200	added ('OK')	application/javascript	etag:%22b636-6258aaeb21924-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/sweetalert2/sweetalert2.min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/sweetalert2/sweetalert2.min.js	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-orders.html)
10:54:51	10772/10772	---M-Z	200	added ('OK')	application/javascript	etag:%222a14-60743106a636a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/ecommerce-customer-list.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/ecommerce-customer-list.init.js	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-customers.html)
10:54:51	278/278	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2013%20Dec%202024%2008:54:26%20GMT	https://themesbrand.com/velzon/html/modern/ecommerce-product-detail.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/ecommerce-product-detail.html	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-cart.html)
10:54:51	709/709	---M-Z	200	added ('OK')	application/javascript	etag:%222c5-60743106a636a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/form-input-spin.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/form-input-spin.init.js	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-cart.html)
10:54:52	1636/1636	---M-Z	200	added ('OK')	application/javascript	etag:%22664-60743106a636a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/ecommerce-cart.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/ecommerce-cart.init.js	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-cart.html)
10:54:52	9500/9500	---M-Z	200	added ('OK')	application/javascript	etag:%22251c-60743106a924b-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/sellers.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/sellers.init.js	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-sellers.html)
10:54:53	5975/5975	---M-Z	200	added ('OK')	application/javascript	etag:%221757-60743106a924b-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/seller-details.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/seller-details.init.js	(from https://themesbrand.com/velzon/html/modern/apps-ecommerce-seller-details.html)
10:54:54	542/542	---M-Z	200	added ('OK')	application/javascript	etag:%2221e-60743106a924b-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/project-list.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/project-list.init.js	(from https://themesbrand.com/velzon/html/modern/apps-projects-list.html)
10:54:54	226/226	---M-Z	200	added ('OK')	application/javascript	etag:%22e2-60743106a924b-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/project-overview.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/project-overview.init.js	(from https://themesbrand.com/velzon/html/modern/apps-projects-overview.html)
10:54:55	15036/15036	---M-Z	200	added ('OK')	application/javascript	etag:%223abc-60743106a924b-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/tasks-list.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/tasks-list.init.js	(from https://themesbrand.com/velzon/html/modern/apps-tasks-list-view.html)
10:54:56	213967/213967	---M-Z	200	added ('OK')	text/html	etag:%22343cf-6258aaea9cbf6-gzip%22	https://themesbrand.com/velzon/html/modern/apps-projects-create.html	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/apps-projects-create.html	(from https://themesbrand.com/velzon/html/modern/index.html)
10:54:57	3477/3477	---M--	200	added ('OK')	image/jpeg	etag:%22d95-60743106a442a%22	https://themesbrand.com/velzon/html/modern/assets/images/users/user-dummy-img.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/users/user-dummy-img.jpg	(from https://themesbrand.com/velzon/html/modern/apps-crm-contacts.html)
10:54:57	17719/17719	---M-Z	200	added ('OK')	application/javascript	etag:%224537-60743106a53ca-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/crm-contact.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/crm-contact.init.js	(from https://themesbrand.com/velzon/html/modern/apps-crm-contacts.html)
10:54:58	3166/3166	---M--	200	added ('OK')	image/jpeg	etag:%22c5e-60743106a442a%22	https://themesbrand.com/velzon/html/modern/assets/images/users/multi-user.jpg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/users/multi-user.jpg	(from https://themesbrand.com/velzon/html/modern/apps-crm-companies.html)
10:54:58	16114/16114	---M-Z	200	added ('OK')	application/javascript	etag:%223ef2-60743106a53ca-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/crm-companies.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/crm-companies.init.js	(from https://themesbrand.com/velzon/html/modern/apps-crm-companies.html)
10:54:59	3015/3015	---M--	200	added ('OK')	image/png	etag:%22bc7-6074310688eaa%22	https://themesbrand.com/velzon/html/modern/assets/images/companies/img-6.png	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/companies/img-6.png	(from https://themesbrand.com/velzon/html/modern/apps-crm-deals.html)
10:54:59	21133/21133	---M-Z	200	added ('OK')	application/javascript	etag:%22528d-60743106daf2c-gzip%22	https://themesbrand.com/velzon/html/modern/assets/libs/cleave.js/cleave.min.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/libs/cleave.js/cleave.min.js	(from https://themesbrand.com/velzon/html/modern/apps-crm-deals.html)
10:55:00	5919/5919	---M-Z	200	added ('OK')	application/javascript	etag:%22171f-60743106a53ca-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/crm-deals.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/crm-deals.init.js	(from https://themesbrand.com/velzon/html/modern/apps-crm-deals.html)
10:55:01	11280/11280	---M-Z	200	added ('OK')	application/javascript	etag:%222c10-60743106a636a-gzip%22	https://themesbrand.com/velzon/html/modern/assets/js/pages/crm-leads.init.js	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/js/pages/crm-leads.init.js	(from https://themesbrand.com/velzon/html/modern/apps-crm-leads.html)
10:55:01	648/648	---M--	200	added ('OK')	image/svg+xml	etag:%22288-607431069f60a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/eur.svg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/eur.svg	(from https://themesbrand.com/velzon/html/modern/apps-crypto-transactions.html)
10:55:02	412/412	---M--	200	added ('OK')	image/svg+xml	etag:%2219c-607431069f60a%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/gbp.svg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/gbp.svg	(from https://themesbrand.com/velzon/html/modern/apps-crypto-transactions.html)
10:55:02	345/345	---M--	200	added ('OK')	image/svg+xml	etag:%22159-60743106a05aa%22	https://themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/jpy.svg	C:/My%20Web%20Sites/temp/themesbrand.com/velzon/html/modern/assets/images/svg/crypto-icons/jpy.svg	(from https://themesbrand.com/velzon/html/modern/apps-crypto-transactions.html)
